,family_id,id,title,abstract,application_number,cpc,filing_date,filing_status,jurisdiction,original_assignees,priority_year,publication_date,publication_year,scope,pillar,research_category,endproduct,ingredient,subpillar
1358,86426020.0,EP-4521951-A1,A PROCESS FOR PREPARING A MEAT ANALOGUE PRODUCT,"The present invention relates to a process for preparing a meat analogue product comprising a textured plant protein, water, a binder, an oil-soluble flavor, an aqueous-soluble flavor and optionally a colorant, wherein the oil-based flavor is encapsulated with a vegetable fat and wherein the vegetable fat has a solid fat content in the range of 30 to 90wt% (based on the weight of total fat) at a temperature of 30&#176;C.",EP23725135.0,"['A23J3/227', 'A23L33/115', 'A23J3/16', 'A23J3/18', 'A23J3/14', 'A23L27/26']",2023-05-03,Application,EP,"[{'city_name': 'Vevey', 'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.796691.6', 'name': 'Societe des Produits Nestle SA', 'types': ['Company']}, {'city_name': 'Vevey', 'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.419905.0', 'linkout': ['http://www.nestle.ch/'], 'name': 'Nestle SA', 'types': ['Company']}]",2022.0,2025-03-19,2025,in,PB,End product formulation,Meat,,
1359,86558881.0,US-20250289173-A1,"INDUSTRIAL EXTRUDER, PROCESS AND METHOD THEREOF","Proposed is an industrial smart extruder and extrusion method, the industrial, intelligent extruder acting as a conveying device that uniformly squeeze solid to viscous masses out of a forming orifice under high pressure and temperature according to the operating principle of the Archimedean screw. Material is processed by hot extrusion or cold extrusion or warm extrusion or friction extrusion or micro extrusion by the extruder, and the material extruded by the extruder at least includes food products or metals or polymers or ceramics or concrete, or modelling clay. The industrial, intelligent extruder includes a smart device with a ML- or AI-based core engine controlling and/or steering and/or optimizing the operation of the extruder automatically.",US18862633,"['B29B7/82', 'B29C48/92', 'B29C2948/92704', 'B29C2948/92295', 'B29B7/42', 'B29B9/12', 'G06N3/09', 'B29B7/48', 'B29B7/845', 'B29B7/60', 'B29B9/06', 'B29B7/94', 'G06N3/0464', 'B29C2948/9258', 'B29C2948/92885']",2023-05-04,Application,US,"[{'city_name': 'Uzwil', 'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.432787.d', 'linkout': ['https://www.buhlergroup.com/content/buhlergroup/global/en/locations/China-Wuxi.html', 'http://www.buhlergroup.com'], 'name': 'Buehler AG', 'types': ['Company']}]",2022.0,2025-09-18,2025,in,PB,Texturization methods,Meat,,
1360,86558881.0,EP-4519062-A1,"INDUSTRIAL EXTRUDER, PROCESS AND METHOD THEREOF","An industrial smart extruder (1) and extrusion method, the industrial, intelligent extruder (1) acting as a conveying device that uniformly squeeze solid to viscous masses out of a forming orifice under high pressure and temperature according to the operating principle of the Archimedean screw, wherein material is processed by hot extrusion or cold extrusion or warm extrusion or friction extrusion or micro extrusion by the extruder (1), and wherein the material extruded by the extruder (1) at least comprises food products or metals or polymers or ceramics or concrete, or modelling clay. The industrial, intelligent extruder (1) comprises a smart device with a ML- or Al- based core engine controlling and/or steering and/or optimizing the operation of the extruder (1) automatically.",EP23725957.7,"['B29B7/60', 'B29C48/92', 'B29C2948/92885', 'B29C2948/92704', 'B29C2948/9258', 'G06N3/09', 'B29B7/82', 'B29B7/48', 'B29B9/12', 'B29C2948/92295', 'G06N3/0464', 'B29B7/845', 'B29B9/06', 'B29B7/42', 'B29B7/94']",2023-05-04,Application,EP,"[{'city_name': 'Uzwil', 'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.432787.d', 'linkout': ['https://www.buhlergroup.com/content/buhlergroup/global/en/locations/China-Wuxi.html', 'http://www.buhlergroup.com'], 'name': 'Buehler AG', 'types': ['Company']}]",2022.0,2025-03-12,2025,in,PB,Texturization methods,Meat,,
1361,86604211.0,US-20250261664-A1,TEXTURED FAVA BEAN PROTEIN PRODUCT,The invention relates to a textured fava bean protein product and to a method of manufacturing the same.,US18857864,"['A23J3/26', 'A23L33/125', 'A23J3/225', 'A23J3/22', 'A23L33/21', 'A23L11/00', 'A23P30/20', 'A23J3/227', 'A23J3/14', 'A23L11/05']",2023-04-21,Application,US,,2022.0,2025-08-21,2025,in,PB,Texturization methods,Meat,,
1362,86605495.0,GB-2636683-A,Biopolymer particle applications,"The present disclosure provides methods for preparing biopolymer particles. Preferably the biopolymer is a polysaccharide, most preferably cellulose. One aspect provides a method comprising extruding a dispersed phase into an anti-solvent to form particles of the biopolymer, wherein the dispersed phase comprises the biopolymer in a solvent. Another aspect provides a method comprising: a membrane emulsification of a dispersed phase into a continuous phase wherein the dispersed phase comprises the biopolymer in a solvent, and wherein passing the dispersed phase through the membrane forms an emulsion of the biopolymer in the continuous phase; and a phase inversion with an anti-solvent to form particles of the biopolymer. In preferred embodiments, both the solvent and anti-solvent comprise water.",GB202305838A,"['C08J2301/02', 'C08L97/00', 'A61K2800/412', 'A61L27/22', 'A61K8/0241', 'C08B1/003', 'C08L1/02', 'A61K8/731', 'C08B35/00', 'C08L93/00', 'C08L3/00', 'C08L2201/50', 'C08L1/00', 'B01J41/16', 'C09K8/20', 'C08L89/00', 'A61K2800/10', 'C08L1/04', 'C09K8/035', 'C08B1/00', 'A61K47/38', 'A61K38/00', 'C08J7/04', 'C08B33/00', 'C08L5/00', 'A61K8/96', 'C08H8/00', 'C08L91/00', 'C09D7/65', 'C08J3/12', 'C08J3/07', 'C09D15/00', 'C08J5/00', 'C08B37/00', 'A61K47/50', 'C08H1/00', 'C09K2208/12', 'A61K31/715', 'C08B15/02', 'C08B31/00', 'B01J39/22', 'A61K31/00', 'B01J20/24', 'A61L27/20', 'C08J2300/14', 'A61K47/36', 'A61K47/42', 'C08L99/00', 'A61K8/64', 'A61K8/73', 'A61Q19/00', 'C08L2201/54', 'C09K8/08', 'A61K9/08']",2023-04-20,Application,GB,"[{'city_name': 'Malmesbury', 'country_code': 'GB', 'country_name': 'United Kingdom', 'id': 'grid.521196.8', 'latitude': 51.59323, 'linkout': ['https://www.naturbeads.com/'], 'longitude': -2.10153, 'name': 'Naturbeads (United Kingdom)', 'types': ['Company']}]",2023.0,2025-07-02,2025,in,CM,Scaffolding,Meat,,
1363,86609850.0,US-20260083159-A1,SUGAR BEET PULP WITH IMPROVED WATER HOLDING CAPACITY,"The present invention concerns sugar beet pulp which is capable of absorbing and/or holding an amount of water that is at least 14 times the dry weight of the sugar beet pulp.
    The present invention further concerns a method for improving the water absorption capacity and/or water holding capacity of sugar beet pulp, comprising the steps of:
(a) providing sugar beet material;(b) optionally extracting mono- and disaccharides from the sugar beet material provided in step (a) at a temperature below 75&#176; C. to provide spent sugar beet pulp;(c) subjecting the sugar beet material provided in step (a) or the spent sugar beet pulp provided in step (b) to a heating step at a temperature of at least 85&#176; C. to obtain sugar beet pulp with improved water absorption capacity and/or water holding capacity;(d) optionally removing mono- and disaccharides from the sugar beet pulp obtained in step (c).
",US18864562,"['D21H11/12', 'A23J3/227', 'C08L99/00', 'A23L33/22', 'A23J3/24', 'C08L97/02', 'A23L33/24', 'A23L33/17', 'D21H17/02', 'A23L19/00', 'A23L31/00', 'A23L19/09']",2022-11-29,Application,US,"[{'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.718973.3', 'name': 'Koninklijke Cooperatie Cosun UA', 'types': ['Other']}]",2022.0,2026-03-26,2026,in,CC,Ingredient optimisation,Cross-cutting,,
1364,86609850.0,EP-4522662-A1,SUGAR BEET PULP WITH IMPROVED WATER HOLDING CAPACITY,"The present invention concerns sugar beet pulp which is capable of absorbing and/or holding an amount of water that is at least 14 times the dry weight of the sugar beet pulp. The present invention further concerns a method for improving the water absorption capacity and/or water holding capacity of sugar beet pulp, comprising the steps of: (a) providing sugar beet material; (b) optionally extracting mono- and disaccharides from the sugar beet material provided in step (a) at a temperature below 75 &#176;C to provide spent sugar beet pulp; (c) subjecting the sugar beet material provided in step (a) or the spent sugar beet pulp provided in step (b) to a heating step at a temperature of at least 85 &#176;C to obtain sugar beet pulp with improved water absorption capacity and/or water holding capacity; (d) optionally removing mono- and disaccharides from the sugar beet pulp obtained in step (c).",EP22823015.7,"['A23L33/22', 'A23L19/00', 'C08L99/00', 'A23J3/24', 'C08L97/02', 'A23L33/17', 'A23L33/24', 'A23L31/00', 'D21H17/02', 'A23L19/09', 'A23J3/227', 'D21H11/12']",2022-11-29,Application,EP,"[{'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.718973.3', 'name': 'Koninklijke Cooperatie Cosun UA', 'types': ['Other']}]",2022.0,2025-03-19,2025,in,CC,Ingredient optimisation,Cross-cutting,,
1365,86688491.0,EP-4531598-A1,PROCESS FOR TEXTURIZING LEGUME-BASED FOOD PRODUCTS,"Provided are processes for texturizing peeled, crushed legumes into meat-like consistency suitable for retail consumers and industrial food production, wherein the processes avoid use of high heat or high pressure.",EP23728396.5,"['A23J1/148', 'A23J3/14', 'A23L11/05', 'A23L11/50', 'A23J3/227', 'A23J3/16']",2023-05-26,Application,EP,,2022.0,2025-04-09,2025,in,PB,Texturization methods,Meat,,
1366,86688491.0,FI-20225463-A1,Process for texturizing legume-based food products,"Provided are processes for texturizing peeled, crushed legumes into meat-like consistency suitable for retail consumers and industrial food production, wherein the processes avoid use of high heat or high pressure.",FI20225463,"['A23J3/16', 'A23L11/50', 'A23J3/227', 'A23J1/148', 'A23J3/14', 'A23L11/05']",2022-05-27,N/A,FI,,2022.0,2023-11-28,2023,in,PB,Texturization methods,Meat,,
1367,86692606.0,US-20250312391-A1,A Mixture of Probiotic Strains to Improve Health and Growth Performance of Ruminants,"The present disclosure generally relates to compositions and methods for inhibiting pathogenic growth, thereby reducing the severity of diarrhea episodes and also improving health and growth performance of ruminants. More specifically, the disclosure relates to compositions and methods for inhibiting pathogenic growth through the use of a novel combination of probiotic strains.",US18864732,"['A23K10/18', 'C12R2001/125', 'C12R2001/01', 'C12R2001/225', 'C12R2001/10', 'A61K35/742', 'A61K35/741', 'A23V2400/617', 'A23K50/10', 'A23V2400/117', 'A61K35/747', 'C12N1/205']",2023-05-16,Application,US,"[{'city_name': 'Horsholm', 'country_code': 'DK', 'country_name': 'Denmark', 'id': 'grid.424026.6', 'linkout': ['http://www.chr-hansen.com/#'], 'name': 'Chr Hansen AS', 'types': ['Company']}]",2022.0,2025-10-09,2025,out,,,,,
1368,86692606.0,WO-2023222664-A1,A MIXTURE OF PROBIOTIC STRAINS TO IMPROVE HEALTH AND GROWTH PERFORMANCE OF RUMINANTS,"The present disclosure generally relates to compositions and methods for inhibiting pathogenic growth, thereby reducing the severity of diarrhea episodes and also improving health and growth performance of ruminants. More specifically, the disclosure relates to compositions and methods for inhibiting pathogenic growth through the use of a novel combination of probiotic strains.",EP2023/063076,"['A61K35/741', 'C12R2001/01', 'A61K35/742', 'C12R2001/10', 'A23K10/18', 'C12N1/205', 'A23V2400/617', 'A23K50/10', 'A61K35/747', 'A23V2400/117', 'C12R2001/125', 'C12R2001/225']",2023-05-16,Application,WO,"[{'city_name': 'Horsholm', 'country_code': 'DK', 'country_name': 'Denmark', 'id': 'grid.424026.6', 'linkout': ['http://www.chr-hansen.com/#'], 'name': 'Chr Hansen AS', 'types': ['Company']}]",2022.0,2023-11-23,2023,out,,,,,
1369,86729615.0,US-20250008982-A1,TEXTURE IMPROVER AND APPLICATION THEREOF,"The present application relates to a texture improver. The texture improver comprises curdlan and rapeseed protein at a weight ratio of 1:9 to 9:1. When used in food, particularly in a meat product or a plant-based meat product, the texture improver can remarkably improve the texture and taste of the product, and meets clean food label requirements.",US18713582,"['A23J3/227', 'A23L29/271', 'A23L13/422', 'A23L13/60', 'A23J3/346', 'A23L13/426']",2022-12-05,Application,US,"[{'country_code': 'CN', 'country_name': 'China', 'id': 'grid.589711.3', 'name': 'Zhejiang DSM Zhongken Biotechnology Co Ltd', 'types': ['Company']}, {'city_name': 'Heerlen', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.10760.30', 'latitude': 50.887413, 'linkout': ['http://www.dsm.com/corporate/home.html'], 'longitude': 5.967863, 'name': 'DSM IP Assets BV', 'types': ['Company']}]",2021.0,2025-01-09,2025,in,PB,Texturization methods,Meat,,
1370,86729615.0,EP-4445747-A1,TEXTURE IMPROVER AND APPLICATION THEREOF,"The present application relates to a texture improver. The texture improver comprises curdlan and rapeseed protein at a weight ratio of 1:9 to 9: 1. When used in food, particularly in a meat product or a plant-based meat product, the texture improver can remarkably improve the texture and taste of the product, and meets clean food label requirements.",EP22903409.5,"['A23J3/346', 'A23L13/60', 'A23L13/422', 'A23J3/227', 'A23L29/271', 'A23L13/426']",2022-12-05,Application,EP,"[{'country_code': 'CN', 'country_name': 'China', 'id': 'grid.589711.3', 'name': 'Zhejiang DSM Zhongken Biotechnology Co Ltd', 'types': ['Company']}, {'city_name': 'Heerlen', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.10760.30', 'latitude': 50.887413, 'linkout': ['http://www.dsm.com/corporate/home.html'], 'longitude': 5.967863, 'name': 'DSM IP Assets BV', 'types': ['Company']}]",2021.0,2024-10-16,2024,in,PB,Texturization methods,Meat,,
1371,86732424.0,US-20250380719-A1,A PROCESS FOR PREPARING A TEXTURIZED PLANT-BASED FOOD PRODUCT,The invention generally relates to a process for preparing a texturized plant-based food product. More specifically the invention relates to a process for preparing a texturized plant-based food product with a fibrous appearance and less plant protein off-taste having 0.1-5 wt % sugar and 0.05-1 wt % cysteine or glutathione or a combination thereof.,US18867495,"['A23V2250/31', 'A23J3/26', 'A23J3/227', 'A23V2250/0616', 'A23J3/16', 'A23V2002/00']",2023-05-24,Application,US,"[{'city_name': 'Vevey', 'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.796691.6', 'name': 'Societe des Produits Nestle SA', 'types': ['Company']}]",2022.0,2025-12-18,2025,in,PB,End product formulation,Meat,,
